CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 2.011719 1567449615.6455
MEM 16.210938 1567449615.7537
MEM 34.199219 1567449615.8791
MEM 42.695312 1567449615.9916
MEM 63.660156 1567449616.1036
MEM 69.261719 1567449616.2180
MEM 77.328125 1567449616.3255
MEM 84.796875 1567449616.4330
MEM 138.753906 1567449616.5405
MEM 162.949219 1567449616.6484
MEM 163.203125 1567449616.7563
MEM 174.539062 1567449616.8637
MEM 180.167969 1567449616.9711
MEM 187.593750 1567449617.0785
MEM 199.515625 1567449617.1859
MEM 205.968750 1567449617.2933
MEM 213.007812 1567449617.4009
MEM 221.019531 1567449617.5085
MEM 231.308594 1567449617.6159
MEM 240.175781 1567449617.7234
MEM 252.750000 1567449617.8316
MEM 257.683594 1567449617.9393
MEM 264.175781 1567449618.0467
MEM 276.644531 1567449618.1541
MEM 292.628906 1567449618.2616
MEM 308.871094 1567449618.3690
MEM 335.175781 1567449618.4783
MEM 363.562500 1567449618.5872
MEM 443.742188 1567449618.6948
MEM 593.273438 1567449618.8024
MEM 677.648438 1567449618.9115
MEM 632.785156 1567449619.0207
MEM 708.472656 1567449619.1284
MEM 708.980469 1567449619.2370
MEM 709.003906 1567449624.8535
CHLD 0 601.253906 1567449624.8651
CHLD 1 601.253906 1567449624.8652
CHLD 2 601.253906 1567449624.8652
CHLD 3 601.253906 1567449624.8653
MEM 709.003906 1567449624.9658
CHLD 0 601.253906 1567449624.9812
CHLD 1 601.253906 1567449624.9813
CHLD 2 601.253906 1567449624.9814
CHLD 3 601.253906 1567449624.9814
MEM 709.003906 1567449625.0819
CHLD 0 601.253906 1567449625.0956
CHLD 1 601.253906 1567449625.0957
CHLD 2 601.253906 1567449625.0957
CHLD 3 601.253906 1567449625.0958
MEM 709.003906 1567449625.1963
CHLD 0 601.253906 1567449625.2066
CHLD 1 601.253906 1567449625.2066
CHLD 2 601.253906 1567449625.2067
CHLD 3 601.253906 1567449625.2067
MEM 709.003906 1567449625.3072
CHLD 0 601.253906 1567449625.3191
CHLD 1 601.253906 1567449625.3192
CHLD 2 601.253906 1567449625.3192
CHLD 3 601.253906 1567449625.3192
MEM 709.003906 1567449625.4197
CHLD 0 601.253906 1567449625.4309
CHLD 1 601.253906 1567449625.4309
CHLD 2 601.253906 1567449625.4310
CHLD 3 601.253906 1567449625.4310
MEM 709.003906 1567449625.5316
CHLD 0 601.253906 1567449625.5461
CHLD 1 601.253906 1567449625.5462
CHLD 2 601.253906 1567449625.5463
CHLD 3 601.253906 1567449625.5463
MEM 709.003906 1567449625.6467
CHLD 0 601.253906 1567449625.6560
CHLD 1 601.253906 1567449625.6560
CHLD 2 601.253906 1567449625.6561
CHLD 3 601.253906 1567449625.6561
MEM 709.003906 1567449625.7565
CHLD 0 601.253906 1567449625.7645
CHLD 1 601.253906 1567449625.7646
CHLD 2 601.253906 1567449625.7647
CHLD 3 601.253906 1567449625.7648
MEM 709.003906 1567449625.8653
CHLD 0 601.253906 1567449625.8771
CHLD 1 601.253906 1567449625.8772
CHLD 2 601.253906 1567449625.8772
CHLD 3 601.253906 1567449625.8773
MEM 709.003906 1567449625.9778
CHLD 0 601.253906 1567449625.9895
CHLD 1 601.253906 1567449625.9895
CHLD 2 601.253906 1567449625.9896
CHLD 3 601.253906 1567449625.9897
MEM 709.003906 1567449626.0901
CHLD 0 601.253906 1567449626.1012
CHLD 1 601.253906 1567449626.1013
CHLD 2 601.253906 1567449626.1013
CHLD 3 601.253906 1567449626.1014
MEM 709.003906 1567449626.2017
CHLD 0 601.253906 1567449626.2142
CHLD 1 601.253906 1567449626.2143
CHLD 2 601.253906 1567449626.2144
CHLD 3 601.253906 1567449626.2144
MEM 709.003906 1567449626.3148
CHLD 0 601.253906 1567449626.3238
CHLD 1 601.253906 1567449626.3238
CHLD 2 601.253906 1567449626.3239
CHLD 3 601.253906 1567449626.3239
MEM 709.003906 1567449626.4244
CHLD 0 601.253906 1567449626.4370
CHLD 1 601.253906 1567449626.4370
CHLD 2 601.253906 1567449626.4371
CHLD 3 601.253906 1567449626.4371
MEM 709.003906 1567449626.5376
CHLD 0 601.253906 1567449626.5486
CHLD 1 601.253906 1567449626.5486
CHLD 2 601.253906 1567449626.5487
CHLD 3 601.253906 1567449626.5487
MEM 709.003906 1567449626.6492
CHLD 0 601.253906 1567449626.6618
CHLD 1 601.253906 1567449626.6618
CHLD 2 601.253906 1567449626.6619
CHLD 3 601.253906 1567449626.6619
MEM 709.003906 1567449626.7624
CHLD 0 601.253906 1567449626.7748
CHLD 1 601.253906 1567449626.7748
CHLD 2 601.253906 1567449626.7749
CHLD 3 601.253906 1567449626.7749
MEM 709.003906 1567449626.8753
CHLD 0 601.253906 1567449626.8892
CHLD 1 601.253906 1567449626.8892
CHLD 2 601.253906 1567449626.8893
CHLD 3 601.253906 1567449626.8893
MEM 709.003906 1567449626.9898
CHLD 0 601.253906 1567449626.9999
CHLD 1 601.253906 1567449626.9999
CHLD 2 601.253906 1567449627.0000
CHLD 3 601.253906 1567449627.0000
MEM 709.003906 1567449627.1005
CHLD 0 601.253906 1567449627.1134
CHLD 1 601.253906 1567449627.1134
CHLD 2 601.253906 1567449627.1135
CHLD 3 601.253906 1567449627.1135
MEM 709.003906 1567449627.2139
CHLD 0 601.253906 1567449627.2214
CHLD 1 601.253906 1567449627.2214
CHLD 2 601.253906 1567449627.2214
CHLD 3 601.253906 1567449627.2215
MEM 709.003906 1567449627.3219
CHLD 0 601.253906 1567449627.3295
CHLD 1 601.253906 1567449627.3295
CHLD 2 601.253906 1567449627.3296
CHLD 3 601.253906 1567449627.3296
MEM 709.003906 1567449627.4301
CHLD 0 601.253906 1567449627.4413
CHLD 1 601.253906 1567449627.4413
CHLD 2 601.253906 1567449627.4414
CHLD 3 601.253906 1567449627.4414
MEM 709.003906 1567449627.5419
CHLD 0 601.253906 1567449627.5539
CHLD 1 601.253906 1567449627.5539
CHLD 2 601.253906 1567449627.5540
CHLD 3 601.253906 1567449627.5541
MEM 709.003906 1567449627.6546
CHLD 0 601.253906 1567449627.6661
CHLD 1 601.253906 1567449627.6662
CHLD 2 601.253906 1567449627.6662
CHLD 3 601.253906 1567449627.6663
MEM 709.003906 1567449627.7668
CHLD 0 601.253906 1567449627.7792
CHLD 1 601.253906 1567449627.7793
CHLD 2 601.253906 1567449627.7793
CHLD 3 601.253906 1567449627.7794
MEM 709.003906 1567449627.8799
CHLD 0 601.253906 1567449627.8916
CHLD 1 601.253906 1567449627.8916
CHLD 2 601.253906 1567449627.8917
CHLD 3 601.253906 1567449627.8917
MEM 709.003906 1567449627.9922
CHLD 0 601.253906 1567449628.0041
CHLD 1 601.253906 1567449628.0042
CHLD 2 601.253906 1567449628.0043
CHLD 3 601.253906 1567449628.0043
MEM 709.003906 1567449628.1048
CHLD 0 601.253906 1567449628.1162
CHLD 1 601.253906 1567449628.1162
CHLD 2 601.253906 1567449628.1163
CHLD 3 601.253906 1567449628.1163
MEM 709.003906 1567449628.2168
CHLD 0 601.253906 1567449628.2295
CHLD 1 601.253906 1567449628.2296
CHLD 2 601.253906 1567449628.2296
CHLD 3 601.253906 1567449628.2297
MEM 709.003906 1567449628.3301
CHLD 0 601.253906 1567449628.3424
CHLD 1 601.253906 1567449628.3425
CHLD 2 601.253906 1567449628.3425
CHLD 3 601.253906 1567449628.3425
MEM 709.003906 1567449628.4430
CHLD 0 601.253906 1567449628.4551
CHLD 1 601.253906 1567449628.4552
CHLD 2 601.253906 1567449628.4552
CHLD 3 601.253906 1567449628.4552
MEM 709.003906 1567449628.5556
CHLD 0 601.253906 1567449628.5633
CHLD 1 601.253906 1567449628.5634
CHLD 2 601.253906 1567449628.5634
CHLD 3 601.253906 1567449628.5635
MEM 709.003906 1567449628.6640
CHLD 0 601.253906 1567449628.6762
CHLD 1 601.253906 1567449628.6763
CHLD 2 601.253906 1567449628.6763
CHLD 3 601.253906 1567449628.6763
MEM 709.003906 1567449628.7769
CHLD 0 601.253906 1567449628.7901
CHLD 1 601.253906 1567449628.7901
CHLD 2 601.253906 1567449628.7902
CHLD 3 601.253906 1567449628.7903
MEM 709.003906 1567449628.8915
CHLD 0 601.253906 1567449628.9012
CHLD 1 601.253906 1567449628.9012
CHLD 2 601.253906 1567449628.9012
CHLD 3 601.253906 1567449628.9013
MEM 709.003906 1567449629.0018
CHLD 0 601.253906 1567449629.0112
CHLD 1 601.253906 1567449629.0112
CHLD 2 601.253906 1567449629.0113
CHLD 3 601.253906 1567449629.0113
MEM 709.003906 1567449629.1117
CHLD 0 601.253906 1567449629.1217
CHLD 1 601.253906 1567449629.1218
CHLD 2 601.253906 1567449629.1219
CHLD 3 601.253906 1567449629.1220
MEM 709.019531 1567449629.2225
CHLD 0 601.253906 1567449629.2350
CHLD 1 601.253906 1567449629.2351
CHLD 2 601.253906 1567449629.2352
CHLD 3 601.253906 1567449629.2352
MEM 709.019531 1567449629.3357
CHLD 0 601.253906 1567449629.3476
CHLD 1 601.253906 1567449629.3477
CHLD 2 601.253906 1567449629.3477
CHLD 3 601.253906 1567449629.3477
MEM 709.019531 1567449629.4481
CHLD 0 601.253906 1567449629.4559
CHLD 1 601.253906 1567449629.4560
CHLD 2 601.253906 1567449629.4560
CHLD 3 601.253906 1567449629.4561
MEM 709.019531 1567449629.5565
CHLD 0 601.253906 1567449629.5694
CHLD 1 601.253906 1567449629.5695
CHLD 2 601.253906 1567449629.5696
CHLD 3 601.253906 1567449629.5696
