CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
CHLD 2 601.113281 1567444159.1787
CHLD 3 601.113281 1567444159.1787
MEM 1135.644531 1567444159.2792
CHLD 0 909.851562 1567444159.2882
CHLD 1 601.113281 1567444159.2882
CHLD 2 601.113281 1567444159.2883
CHLD 3 601.113281 1567444159.2883
MEM 908.347656 1567444159.3888
CHLD 0 1070.210938 1567444159.4038
CHLD 1 601.113281 1567444159.4038
CHLD 2 601.113281 1567444159.4039
CHLD 3 601.113281 1567444159.4040
MEM 877.695312 1567444159.5044
CHLD 0 1272.335938 1567444159.5196
CHLD 1 601.113281 1567444159.5196
CHLD 2 601.113281 1567444159.5197
CHLD 3 601.113281 1567444159.5198
MEM 1085.750000 1567444159.6202
CHLD 0 1086.531250 1567444159.6327
CHLD 1 601.113281 1567444159.6327
CHLD 2 601.113281 1567444159.6328
CHLD 3 601.113281 1567444159.6328
MEM 1281.945312 1567444159.7333
CHLD 0 1214.609375 1567444159.7484
CHLD 1 601.113281 1567444159.7485
CHLD 2 601.113281 1567444159.7486
CHLD 3 601.113281 1567444159.7487
MEM 1474.316406 1567444159.8492
CHLD 0 1408.792969 1567444159.8642
CHLD 1 601.113281 1567444159.8643
CHLD 2 601.113281 1567444159.8643
CHLD 3 601.113281 1567444159.8644
MEM 1135.656250 1567444159.9649
CHLD 0 1023.796875 1567444159.9772
CHLD 1 664.695312 1567444159.9773
CHLD 2 601.113281 1567444159.9774
CHLD 3 601.113281 1567444159.9774
MEM 1135.656250 1567444160.0779
CHLD 0 1024.679688 1567444160.0934
CHLD 1 807.781250 1567444160.0935
CHLD 2 601.113281 1567444160.0936
CHLD 3 601.113281 1567444160.0936
CHLD 4 6.039062 1567444160.0937
MEM 1135.656250 1567444160.1941
CHLD 0 1025.066406 1567444160.2084
CHLD 1 953.703125 1567444160.2085
CHLD 2 601.113281 1567444160.2085
CHLD 3 601.113281 1567444160.2086
CHLD 4 10.886719 1567444160.2086
MEM 766.343750 1567444160.3092
CHLD 0 1027.523438 1567444160.3252
CHLD 1 1129.789062 1567444160.3253
CHLD 2 601.113281 1567444160.3254
CHLD 3 601.113281 1567444160.3254
CHLD 4 10.886719 1567444160.3256
MEM 968.984375 1567444160.4260
CHLD 0 1028.152344 1567444160.4416
CHLD 1 1325.210938 1567444160.4417
CHLD 2 601.113281 1567444160.4418
CHLD 3 601.113281 1567444160.4418
CHLD 4 10.886719 1567444160.4419
MEM 1171.367188 1567444160.5424
CHLD 0 1029.160156 1567444160.5575
CHLD 1 1065.343750 1567444160.5576
CHLD 2 601.113281 1567444160.5576
CHLD 3 601.113281 1567444160.5577
CHLD 4 10.886719 1567444160.5578
MEM 1364.468750 1567444160.6583
CHLD 0 1032.871094 1567444160.6734
CHLD 1 1248.906250 1567444160.6734
CHLD 2 601.113281 1567444160.6735
CHLD 3 601.113281 1567444160.6736
CHLD 4 10.886719 1567444160.6736
MEM 1551.671875 1567444160.7741
CHLD 0 1035.375000 1567444160.7912
CHLD 1 1434.582031 1567444160.7913
CHLD 2 601.113281 1567444160.7914
CHLD 3 601.113281 1567444160.7914
CHLD 4 10.886719 1567444160.7915
MEM 1135.664062 1567444160.8919
CHLD 0 1037.332031 1567444160.9186
CHLD 1 1028.265625 1567444160.9186
CHLD 2 760.605469 1567444160.9187
CHLD 3 601.113281 1567444160.9188
CHLD 4 7.730469 1567444160.9188
CHLD 5 10.886719 1567444160.9189
MEM 1135.664062 1567444161.0193
CHLD 0 1038.082031 1567444161.0326
CHLD 1 1037.183594 1567444161.0327
CHLD 2 890.800781 1567444161.0327
CHLD 3 601.113281 1567444161.0327
CHLD 4 10.898438 1567444161.0328
CHLD 5 10.886719 1567444161.0328
MEM 1135.664062 1567444161.1332
CHLD 0 1039.398438 1567444161.1478
CHLD 1 1038.101562 1567444161.1479
CHLD 2 1022.285156 1567444161.1480
CHLD 3 601.113281 1567444161.1480
CHLD 4 10.898438 1567444161.1481
CHLD 5 10.886719 1567444161.1482
MEM 803.476562 1567444161.2487
CHLD 0 1040.718750 1567444161.2724
CHLD 1 1040.750000 1567444161.2724
CHLD 2 1175.683594 1567444161.2725
CHLD 3 601.113281 1567444161.2726
CHLD 4 10.898438 1567444161.2726
CHLD 5 10.886719 1567444161.2727
MEM 963.835938 1567444161.3735
CHLD 0 1041.054688 1567444161.4181
CHLD 1 1041.015625 1567444161.4182
CHLD 2 1377.292969 1567444161.4182
CHLD 3 601.113281 1567444161.4183
CHLD 4 10.898438 1567444161.4184
CHLD 5 10.886719 1567444161.4184
MEM 1180.656250 1567444161.5190
CHLD 0 1041.054688 1567444161.5347
CHLD 1 1041.015625 1567444161.5348
CHLD 2 1100.664062 1567444161.5349
CHLD 3 601.113281 1567444161.5350
CHLD 4 10.898438 1567444161.5350
CHLD 5 10.886719 1567444161.5351
MEM 1370.148438 1567444161.6355
CHLD 0 1042.062500 1567444161.6526
CHLD 1 1042.062500 1567444161.6527
CHLD 2 1292.992188 1567444161.6527
CHLD 3 601.113281 1567444161.6528
CHLD 4 10.898438 1567444161.6528
CHLD 5 10.886719 1567444161.6529
MEM 1554.257812 1567444161.7533
CHLD 0 1042.492188 1567444161.7658
CHLD 1 1042.507812 1567444161.7659
CHLD 2 1177.296875 1567444161.7659
CHLD 3 601.113281 1567444161.7660
CHLD 4 10.898438 1567444161.7660
CHLD 5 10.886719 1567444161.7661
MEM 1135.675781 1567444161.8665
CHLD 0 1043.058594 1567444161.8894
CHLD 1 1043.125000 1567444161.8895
CHLD 2 1030.718750 1567444161.8896
CHLD 3 718.066406 1567444161.8896
CHLD 4 9.269531 1567444161.8897
CHLD 5 10.898438 1567444161.8897
CHLD 6 10.886719 1567444161.8898
MEM 1135.675781 1567444161.9907
CHLD 0 1044.558594 1567444162.0071
CHLD 1 1044.566406 1567444162.0072
CHLD 2 1037.457031 1567444162.0072
CHLD 3 862.183594 1567444162.0073
CHLD 4 10.851562 1567444162.0074
CHLD 5 10.898438 1567444162.0074
CHLD 6 10.886719 1567444162.0075
MEM 1135.675781 1567444162.1079
CHLD 0 1053.843750 1567444162.1344
CHLD 1 1053.984375 1567444162.1345
CHLD 2 1040.378906 1567444162.1345
CHLD 3 1022.285156 1567444162.1346
CHLD 4 10.851562 1567444162.1347
CHLD 5 10.898438 1567444162.1347
CHLD 6 10.886719 1567444162.1348
MEM 714.289062 1567444162.2352
CHLD 0 1055.062500 1567444162.2616
CHLD 1 1055.085938 1567444162.2616
CHLD 2 1045.203125 1567444162.2617
CHLD 3 1174.136719 1567444162.2618
CHLD 4 10.851562 1567444162.2618
CHLD 5 10.898438 1567444162.2619
CHLD 6 10.886719 1567444162.2620
MEM 714.289062 1567444162.3624
CHLD 0 1055.613281 1567444162.3835
CHLD 1 1057.402344 1567444162.3836
CHLD 2 1054.855469 1567444162.3837
CHLD 3 1352.285156 1567444162.3837
CHLD 4 10.851562 1567444162.3839
CHLD 5 10.898438 1567444162.3840
CHLD 6 10.886719 1567444162.3840
MEM 714.289062 1567444162.4845
CHLD 0 1059.687500 1567444162.4978
CHLD 1 1059.156250 1567444162.4979
CHLD 2 1055.105469 1567444162.4979
CHLD 3 1050.132812 1567444162.4980
CHLD 4 10.851562 1567444162.4980
CHLD 5 10.898438 1567444162.4981
CHLD 6 10.886719 1567444162.4981
MEM 714.289062 1567444162.5986
CHLD 0 1060.980469 1567444162.6268
CHLD 1 1061.246094 1567444162.6268
CHLD 2 1057.722656 1567444162.6269
CHLD 3 1226.476562 1567444162.6270
CHLD 4 10.851562 1567444162.6270
CHLD 5 10.898438 1567444162.6271
CHLD 6 10.886719 1567444162.6271
MEM 714.289062 1567444162.7276
CHLD 0 1061.546875 1567444162.7542
CHLD 1 1061.804688 1567444162.7543
CHLD 2 1059.671875 1567444162.7543
CHLD 3 1392.300781 1567444162.7544
CHLD 4 10.851562 1567444162.7545
CHLD 5 10.898438 1567444162.7545
CHLD 6 10.886719 1567444162.7546
MEM 714.289062 1567444162.8564
CHLD 0 1062.042969 1567444162.8790
CHLD 1 1062.574219 1567444162.8791
CHLD 2 1061.304688 1567444162.8791
CHLD 3 1024.789062 1567444162.8792
CHLD 4 10.851562 1567444162.8792
CHLD 5 10.898438 1567444162.8793
CHLD 6 10.886719 1567444162.8794
MEM 714.289062 1567444162.9798
CHLD 0 1062.796875 1567444163.0064
CHLD 1 1062.910156 1567444163.0065
CHLD 2 1061.910156 1567444163.0065
CHLD 3 1036.839844 1567444163.0066
CHLD 4 8.570312 1567444163.0066
CHLD 5 10.851562 1567444163.0067
CHLD 6 10.898438 1567444163.0068
CHLD 7 10.886719 1567444163.0068
MEM 714.289062 1567444163.1072
CHLD 0 1063.394531 1567444163.1218
CHLD 1 1064.503906 1567444163.1219
CHLD 2 1062.546875 1567444163.1220
CHLD 3 1037.722656 1567444163.1220
CHLD 4 10.925781 1567444163.1221
CHLD 5 10.851562 1567444163.1222
CHLD 6 10.898438 1567444163.1222
CHLD 7 10.886719 1567444163.1223
MEM 714.289062 1567444163.2227
CHLD 0 1070.917969 1567444163.2345
CHLD 1 1068.261719 1567444163.2345
CHLD 2 1070.000000 1567444163.2346
CHLD 3 1042.628906 1567444163.2347
CHLD 4 10.925781 1567444163.2347
CHLD 5 10.851562 1567444163.2348
CHLD 6 10.898438 1567444163.2349
CHLD 7 10.886719 1567444163.2349
MEM 714.289062 1567444163.3353
CHLD 0 1076.699219 1567444163.3615
CHLD 1 1075.984375 1567444163.3616
CHLD 2 1075.683594 1567444163.3616
CHLD 3 1054.527344 1567444163.3617
CHLD 4 10.925781 1567444163.3618
CHLD 5 10.851562 1567444163.3618
CHLD 6 10.898438 1567444163.3619
CHLD 7 10.886719 1567444163.3619
MEM 714.289062 1567444163.4659
CHLD 0 1077.949219 1567444163.4965
CHLD 1 1076.164062 1567444163.4968
CHLD 2 1080.703125 1567444163.4969
CHLD 3 1055.335938 1567444163.4970
CHLD 4 10.925781 1567444163.4970
CHLD 5 10.851562 1567444163.4971
CHLD 6 10.898438 1567444163.4971
CHLD 7 10.886719 1567444163.4972
MEM 714.289062 1567444163.5977
CHLD 0 1079.140625 1567444163.6151
CHLD 1 1076.164062 1567444163.6152
CHLD 2 1080.703125 1567444163.6153
CHLD 3 1057.746094 1567444163.6153
CHLD 4 10.925781 1567444163.6154
CHLD 5 10.851562 1567444163.6154
CHLD 6 10.898438 1567444163.6155
CHLD 7 10.886719 1567444163.6155
MEM 714.289062 1567444163.7159
CHLD 0 1079.140625 1567444163.7463
CHLD 1 1076.593750 1567444163.7464
CHLD 2 1080.703125 1567444163.7464
CHLD 3 1060.007812 1567444163.7465
CHLD 4 10.925781 1567444163.7466
CHLD 5 10.851562 1567444163.7466
CHLD 6 10.898438 1567444163.7467
CHLD 7 10.886719 1567444163.7467
MEM 714.289062 1567444163.8471
CHLD 0 1081.511719 1567444163.8695
CHLD 1 1076.656250 1567444163.8696
CHLD 2 1107.968750 1567444163.8697
CHLD 3 1061.199219 1567444163.8697
CHLD 4 10.925781 1567444163.8698
CHLD 5 10.851562 1567444163.8698
CHLD 6 10.898438 1567444163.8699
CHLD 7 10.886719 1567444163.8699
MEM 714.289062 1567444163.9704
CHLD 0 1101.824219 1567444163.9874
CHLD 1 1085.492188 1567444163.9875
CHLD 2 1114.742188 1567444163.9875
CHLD 3 1061.433594 1567444163.9876
CHLD 4 10.925781 1567444163.9877
CHLD 5 10.851562 1567444163.9877
CHLD 6 10.898438 1567444163.9878
CHLD 7 10.886719 1567444163.9878
MEM 714.289062 1567444164.0883
CHLD 0 1105.429688 1567444164.1128
CHLD 1 1086.066406 1567444164.1129
CHLD 2 1117.578125 1567444164.1130
CHLD 3 1062.066406 1567444164.1130
CHLD 4 10.925781 1567444164.1131
CHLD 5 10.851562 1567444164.1131
CHLD 6 10.898438 1567444164.1132
CHLD 7 10.886719 1567444164.1132
MEM 714.289062 1567444164.2137
CHLD 0 1106.460938 1567444164.2300
CHLD 1 1086.839844 1567444164.2300
CHLD 2 1118.351562 1567444164.2301
CHLD 3 1071.664062 1567444164.2302
CHLD 4 10.925781 1567444164.2302
CHLD 5 10.851562 1567444164.2468
CHLD 6 10.898438 1567444164.2469
CHLD 7 10.886719 1567444164.2470
MEM 714.289062 1567444164.3474
CHLD 0 1106.460938 1567444164.3617
CHLD 1 1087.097656 1567444164.3618
CHLD 2 1124.023438 1567444164.3619
CHLD 3 1074.960938 1567444164.3620
CHLD 4 10.925781 1567444164.3620
CHLD 5 10.851562 1567444164.3621
CHLD 6 10.898438 1567444164.3621
CHLD 7 10.886719 1567444164.3622
MEM 714.289062 1567444164.4626
CHLD 0 1106.460938 1567444164.4895
CHLD 1 1087.613281 1567444164.4896
CHLD 2 1126.859375 1567444164.4896
CHLD 3 1075.148438 1567444164.4897
CHLD 4 10.925781 1567444164.4897
CHLD 5 10.851562 1567444164.4898
CHLD 6 10.898438 1567444164.4898
CHLD 7 10.886719 1567444164.4899
MEM 714.289062 1567444164.5910
CHLD 0 1106.460938 1567444164.6454
CHLD 1 1087.613281 1567444164.6455
CHLD 2 1126.859375 1567444164.6456
CHLD 3 1075.390625 1567444164.6456
CHLD 4 10.925781 1567444164.6457
CHLD 5 10.851562 1567444164.6458
CHLD 6 10.898438 1567444164.6458
CHLD 7 10.886719 1567444164.6459
MEM 714.289062 1567444164.7463
CHLD 0 1106.460938 1567444164.7893
CHLD 1 1087.613281 1567444164.7894
CHLD 2 1126.859375 1567444164.7894
CHLD 3 1081.972656 1567444164.7895
CHLD 4 10.925781 1567444164.7895
CHLD 5 10.851562 1567444164.7896
CHLD 6 10.898438 1567444164.7897
CHLD 7 10.886719 1567444164.7897
MEM 714.289062 1567444164.8906
CHLD 0 1108.265625 1567444164.9461
CHLD 1 1087.613281 1567444164.9462
CHLD 2 1127.632812 1567444164.9462
CHLD 3 1084.609375 1567444164.9463
CHLD 4 10.925781 1567444164.9464
CHLD 5 10.851562 1567444164.9464
CHLD 6 10.898438 1567444164.9465
CHLD 7 10.886719 1567444164.9466
MEM 714.289062 1567444165.0470
CHLD 0 1108.265625 1567444165.0619
CHLD 1 1087.613281 1567444165.0620
CHLD 2 1127.632812 1567444165.0620
CHLD 3 1084.867188 1567444165.0621
CHLD 4 10.925781 1567444165.0636
CHLD 5 10.851562 1567444165.0637
CHLD 6 10.898438 1567444165.0638
CHLD 7 10.886719 1567444165.0638
MEM 714.289062 1567444165.1643
CHLD 0 1108.265625 1567444165.2014
CHLD 1 1087.613281 1567444165.2014
CHLD 2 1130.984375 1567444165.2015
CHLD 3 1085.382812 1567444165.2016
CHLD 4 10.925781 1567444165.2016
CHLD 5 10.851562 1567444165.2017
CHLD 6 10.898438 1567444165.2027
CHLD 7 10.886719 1567444165.2028
MEM 714.289062 1567444165.3033
CHLD 0 1109.812500 1567444165.3389
CHLD 1 1087.613281 1567444165.3390
CHLD 2 1130.984375 1567444165.3391
CHLD 3 1085.382812 1567444165.3391
CHLD 4 10.925781 1567444165.3392
CHLD 5 10.851562 1567444165.3392
CHLD 6 10.898438 1567444165.3393
CHLD 7 10.886719 1567444165.3394
MEM 714.289062 1567444165.4398
CHLD 0 1109.812500 1567444165.4793
CHLD 1 1087.871094 1567444165.4794
CHLD 2 1130.984375 1567444165.4795
CHLD 3 1085.382812 1567444165.4795
CHLD 4 10.925781 1567444165.4796
CHLD 5 10.851562 1567444165.4796
CHLD 6 10.898438 1567444165.4797
CHLD 7 10.886719 1567444165.4797
MEM 714.289062 1567444165.5806
CHLD 0 1109.812500 1567444165.5982
CHLD 1 1087.871094 1567444165.5983
CHLD 2 1130.984375 1567444165.5983
CHLD 3 1085.382812 1567444165.5984
CHLD 4 10.925781 1567444165.5985
CHLD 5 10.851562 1567444165.5986
CHLD 6 10.898438 1567444165.5987
CHLD 7 10.886719 1567444165.5987
MEM 714.289062 1567444165.6991
CHLD 0 1109.812500 1567444165.7489
CHLD 1 1087.871094 1567444165.7490
CHLD 2 1130.984375 1567444165.7490
CHLD 3 1085.382812 1567444165.7491
CHLD 4 10.925781 1567444165.7491
CHLD 5 10.851562 1567444165.7492
CHLD 6 10.898438 1567444165.7493
CHLD 7 10.886719 1567444165.7493
MEM 714.289062 1567444165.8498
CHLD 0 1109.812500 1567444165.8978
CHLD 1 1087.871094 1567444165.8979
CHLD 2 1132.531250 1567444165.8979
CHLD 3 1085.382812 1567444165.8979
CHLD 4 10.925781 1567444165.8980
CHLD 5 10.851562 1567444165.8980
CHLD 6 10.898438 1567444165.8980
CHLD 7 10.886719 1567444165.8981
MEM 714.289062 1567444165.9999
CHLD 0 1109.812500 1567444166.0509
CHLD 1 1087.871094 1567444166.0510
CHLD 2 1134.335938 1567444166.0510
CHLD 3 1085.382812 1567444166.0511
CHLD 4 10.925781 1567444166.0512
CHLD 5 10.851562 1567444166.0513
CHLD 6 10.898438 1567444166.0514
CHLD 7 10.886719 1567444166.0515
MEM 714.289062 1567444166.1520
CHLD 0 1109.812500 1567444166.1750
CHLD 1 1087.871094 1567444166.1750
CHLD 2 1134.335938 1567444166.1760
CHLD 3 1085.382812 1567444166.1761
CHLD 4 10.925781 1567444166.1761
CHLD 5 10.851562 1567444166.1762
CHLD 6 10.898438 1567444166.1763
CHLD 7 10.886719 1567444166.1763
MEM 714.289062 1567444166.2768
CHLD 0 1111.359375 1567444166.3119
CHLD 1 1087.871094 1567444166.3120
CHLD 2 1134.335938 1567444166.3120
CHLD 3 1085.382812 1567444166.3121
CHLD 4 10.925781 1567444166.3121
CHLD 5 10.851562 1567444166.3122
CHLD 6 10.898438 1567444166.3122
CHLD 7 10.886719 1567444166.3123
MEM 714.289062 1567444166.4128
CHLD 0 1111.359375 1567444166.4566
CHLD 1 1087.871094 1567444166.4567
CHLD 2 1134.335938 1567444166.4567
CHLD 3 1085.382812 1567444166.4568
CHLD 4 10.925781 1567444166.4568
CHLD 5 10.851562 1567444166.4569
CHLD 6 10.898438 1567444166.4569
CHLD 7 10.886719 1567444166.4570
MEM 714.289062 1567444166.5578
CHLD 0 1111.359375 1567444166.5816
CHLD 1 1087.871094 1567444166.5817
CHLD 2 1134.335938 1567444166.5817
CHLD 3 1085.382812 1567444166.5818
CHLD 4 10.925781 1567444166.5872
CHLD 5 10.851562 1567444166.5873
CHLD 6 10.898438 1567444166.5874
CHLD 7 10.886719 1567444166.5874
MEM 714.289062 1567444166.6882
CHLD 0 1113.164062 1567444166.7580
CHLD 1 1088.128906 1567444166.7581
CHLD 2 1134.335938 1567444166.7581
CHLD 3 1085.382812 1567444166.7582
CHLD 4 10.925781 1567444166.7583
CHLD 5 10.851562 1567444166.7599
CHLD 6 10.898438 1567444166.7600
CHLD 7 10.886719 1567444166.7600
MEM 714.289062 1567444166.8605
CHLD 0 1113.164062 1567444166.8787
CHLD 1 1088.128906 1567444166.8788
CHLD 2 1134.335938 1567444166.8789
CHLD 3 1085.382812 1567444166.8789
CHLD 4 10.925781 1567444166.8790
CHLD 5 10.851562 1567444166.8790
CHLD 6 10.898438 1567444166.8791
CHLD 7 10.886719 1567444166.8792
MEM 714.289062 1567444166.9797
CHLD 0 1113.164062 1567444166.9943
CHLD 1 1088.128906 1567444166.9943
CHLD 2 1134.335938 1567444166.9944
CHLD 3 1085.382812 1567444166.9944
CHLD 4 10.925781 1567444166.9945
CHLD 5 10.851562 1567444166.9945
CHLD 6 10.898438 1567444166.9946
CHLD 7 10.886719 1567444166.9947
MEM 714.289062 1567444167.0951
CHLD 0 1113.164062 1567444167.1167
CHLD 1 1088.128906 1567444167.1168
CHLD 2 1134.335938 1567444167.1168
CHLD 3 1085.382812 1567444167.1169
CHLD 4 10.925781 1567444167.1170
CHLD 5 10.851562 1567444167.1170
CHLD 6 10.898438 1567444167.1171
CHLD 7 10.886719 1567444167.1171
MEM 714.289062 1567444167.2183
CHLD 0 1113.164062 1567444167.2360
CHLD 1 1088.128906 1567444167.2361
CHLD 2 1134.335938 1567444167.2361
CHLD 3 1085.382812 1567444167.2362
CHLD 4 10.925781 1567444167.2363
CHLD 5 10.851562 1567444167.2363
CHLD 6 10.898438 1567444167.2364
CHLD 7 10.886719 1567444167.2365
MEM 714.289062 1567444167.3369
CHLD 0 1116.257812 1567444167.3927
CHLD 1 1088.128906 1567444167.3927
CHLD 2 1134.335938 1567444167.3928
CHLD 3 1085.382812 1567444167.3929
CHLD 4 10.925781 1567444167.3929
CHLD 5 10.851562 1567444167.3930
CHLD 6 10.898438 1567444167.3930
CHLD 7 10.886719 1567444167.3931
MEM 714.289062 1567444167.4937
CHLD 0 1116.257812 1567444167.5362
CHLD 1 1088.128906 1567444167.5362
CHLD 2 1134.335938 1567444167.5363
CHLD 3 1085.382812 1567444167.5363
CHLD 4 10.925781 1567444167.5364
CHLD 5 10.851562 1567444167.5365
CHLD 6 10.898438 1567444167.5365
CHLD 7 10.886719 1567444167.5398
MEM 714.289062 1567444167.6403
CHLD 0 1116.257812 1567444167.7031
CHLD 1 1088.128906 1567444167.7032
CHLD 2 1136.140625 1567444167.7032
CHLD 3 1085.382812 1567444167.7033
CHLD 4 10.925781 1567444167.7034
CHLD 5 10.851562 1567444167.7034
CHLD 6 10.898438 1567444167.7035
CHLD 7 10.886719 1567444167.7036
MEM 714.289062 1567444167.8042
CHLD 0 1116.257812 1567444167.8570
CHLD 1 1088.128906 1567444167.8570
CHLD 2 1136.140625 1567444167.8571
CHLD 3 1085.382812 1567444167.8594
CHLD 4 10.925781 1567444167.8597
CHLD 5 10.851562 1567444167.8598
CHLD 6 10.898438 1567444167.8598
