CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 257.222656 1567439441.9487
MEM 259.230469 1567439442.0577
MEM 262.847656 1567439442.1738
MEM 264.816406 1567439442.2831
MEM 266.734375 1567439442.3985
MEM 275.671875 1567439442.5070
MEM 292.429688 1567439442.6157
MEM 308.671875 1567439442.7245
MEM 349.761719 1567439442.8332
MEM 366.128906 1567439442.9467
MEM 449.402344 1567439443.0555
MEM 608.472656 1567439443.1642
MEM 680.207031 1567439443.2732
MEM 637.449219 1567439443.3842
MEM 711.406250 1567439443.4964
CHLD 0 601.121094 1567439443.5059
MEM 847.761719 1567439443.6063
CHLD 0 601.121094 1567439443.6150
CHLD 1 601.125000 1567439443.6150
CHLD 2 601.125000 1567439443.6151
CHLD 3 601.125000 1567439443.6151
MEM 1052.464844 1567439443.7155
CHLD 0 601.121094 1567439443.7258
CHLD 1 601.125000 1567439443.7258
CHLD 2 601.125000 1567439443.7259
CHLD 3 601.125000 1567439443.7259
MEM 1243.980469 1567439443.8263
CHLD 0 601.121094 1567439443.8349
CHLD 1 601.125000 1567439443.8349
CHLD 2 601.125000 1567439443.8350
CHLD 3 601.125000 1567439443.8350
MEM 1435.195312 1567439443.9354
CHLD 0 601.121094 1567439443.9440
CHLD 1 601.125000 1567439443.9441
CHLD 2 601.125000 1567439443.9441
CHLD 3 601.125000 1567439443.9441
MEM 1135.648438 1567439444.0447
CHLD 0 655.429688 1567439444.0597
CHLD 1 601.125000 1567439444.0598
CHLD 2 601.125000 1567439444.0598
CHLD 3 601.125000 1567439444.0598
MEM 1135.648438 1567439444.1603
CHLD 0 782.273438 1567439444.1745
CHLD 1 601.125000 1567439444.1745
CHLD 2 601.125000 1567439444.1746
CHLD 3 601.125000 1567439444.1746
MEM 1135.648438 1567439444.2751
CHLD 0 940.054688 1567439444.2899
CHLD 1 601.125000 1567439444.2899
CHLD 2 601.125000 1567439444.2900
CHLD 3 601.125000 1567439444.2901
MEM 728.683594 1567439444.3905
CHLD 0 1093.453125 1567439444.4015
CHLD 1 601.125000 1567439444.4016
CHLD 2 601.125000 1567439444.4017
CHLD 3 601.125000 1567439444.4017
MEM 871.511719 1567439444.5021
CHLD 0 1233.960938 1567439444.5112
CHLD 1 601.125000 1567439444.5112
CHLD 2 601.125000 1567439444.5112
CHLD 3 601.125000 1567439444.5113
MEM 1011.761719 1567439444.6117
CHLD 0 1374.726562 1567439444.6204
CHLD 1 601.125000 1567439444.6204
CHLD 2 601.125000 1567439444.6204
CHLD 3 601.125000 1567439444.6205
MEM 1154.332031 1567439444.7209
CHLD 0 1054.542969 1567439444.7300
CHLD 1 601.125000 1567439444.7301
CHLD 2 601.125000 1567439444.7301
CHLD 3 601.125000 1567439444.7302
MEM 1290.457031 1567439444.8305
CHLD 0 1190.152344 1567439444.8392
CHLD 1 601.125000 1567439444.8393
CHLD 2 601.125000 1567439444.8393
CHLD 3 601.125000 1567439444.8393
MEM 1446.476562 1567439444.9399
CHLD 0 1360.566406 1567439444.9557
CHLD 1 601.125000 1567439444.9557
CHLD 2 601.125000 1567439444.9558
CHLD 3 601.125000 1567439444.9559
MEM 1135.660156 1567439445.0563
CHLD 0 1024.027344 1567439445.0709
CHLD 1 653.148438 1567439445.0710
CHLD 2 601.125000 1567439445.0711
CHLD 3 601.125000 1567439445.0711
MEM 1135.660156 1567439445.1740
CHLD 0 1027.363281 1567439445.1889
CHLD 1 798.039062 1567439445.1890
CHLD 2 601.125000 1567439445.1891
CHLD 3 601.125000 1567439445.1891
CHLD 4 9.023438 1567439445.1892
MEM 1135.660156 1567439445.2896
CHLD 0 1031.773438 1567439445.3041
CHLD 1 926.429688 1567439445.3042
CHLD 2 601.125000 1567439445.3043
CHLD 3 601.125000 1567439445.3043
CHLD 4 10.605469 1567439445.3044
MEM 718.949219 1567439445.4059
CHLD 0 1036.597656 1567439445.4252
CHLD 1 1086.273438 1567439445.4253
CHLD 2 601.125000 1567439445.4254
CHLD 3 601.125000 1567439445.4255
CHLD 4 10.605469 1567439445.4256
MEM 914.074219 1567439445.5308
CHLD 0 1037.394531 1567439445.5525
CHLD 1 1273.960938 1567439445.5526
CHLD 2 601.125000 1567439445.5527
CHLD 3 601.125000 1567439445.5527
CHLD 4 10.605469 1567439445.5528
MEM 1091.707031 1567439445.6533
CHLD 0 1038.886719 1567439445.6705
CHLD 1 1406.050781 1567439445.6706
CHLD 2 601.125000 1567439445.6706
CHLD 3 601.125000 1567439445.6707
CHLD 4 10.605469 1567439445.6707
MEM 1270.113281 1567439445.7712
CHLD 0 1042.621094 1567439445.7984
CHLD 1 1169.531250 1567439445.7985
CHLD 2 601.125000 1567439445.7985
CHLD 3 601.125000 1567439445.7986
CHLD 4 10.605469 1567439445.7987
MEM 1481.292969 1567439445.8992
CHLD 0 1044.199219 1567439445.9154
CHLD 1 1356.187500 1567439445.9155
CHLD 2 601.125000 1567439445.9156
CHLD 3 601.125000 1567439445.9157
CHLD 4 10.605469 1567439445.9157
MEM 1135.667969 1567439446.0162
CHLD 0 1053.316406 1567439446.0316
CHLD 1 1024.390625 1567439446.0317
CHLD 2 676.609375 1567439446.0318
CHLD 3 601.125000 1567439446.0318
CHLD 4 10.605469 1567439446.0319
MEM 1135.667969 1567439446.1323
CHLD 0 1054.453125 1567439446.1488
CHLD 1 1031.167969 1567439446.1488
CHLD 2 808.609375 1567439446.1489
CHLD 3 601.125000 1567439446.1490
CHLD 4 9.789062 1567439446.1490
CHLD 5 10.605469 1567439446.1491
MEM 1135.667969 1567439446.2495
CHLD 0 1056.964844 1567439446.2636
CHLD 1 1037.144531 1567439446.2637
CHLD 2 951.695312 1567439446.2638
CHLD 3 601.125000 1567439446.2638
CHLD 4 10.835938 1567439446.2639
CHLD 5 10.605469 1567439446.2639
MEM 756.136719 1567439446.3651
CHLD 0 1057.804688 1567439446.3974
CHLD 1 1038.890625 1567439446.3975
CHLD 2 1062.812500 1567439446.3976
CHLD 3 601.125000 1567439446.3977
CHLD 4 10.835938 1567439446.3978
CHLD 5 10.605469 1567439446.3978
MEM 841.894531 1567439446.4987
CHLD 0 1060.609375 1567439446.5235
CHLD 1 1043.121094 1567439446.5236
CHLD 2 1190.171875 1567439446.5236
CHLD 3 601.125000 1567439446.5237
CHLD 4 10.835938 1567439446.5238
CHLD 5 10.605469 1567439446.5238
MEM 975.699219 1567439446.6284
CHLD 0 1061.136719 1567439446.6461
CHLD 1 1053.917969 1567439446.6461
CHLD 2 1326.296875 1567439446.6462
CHLD 3 601.125000 1567439446.6463
CHLD 4 10.835938 1567439446.6464
CHLD 5 10.605469 1567439446.6464
MEM 1098.933594 1567439446.7468
CHLD 0 1068.789062 1567439446.7602
CHLD 1 1054.605469 1567439446.7603
CHLD 2 1216.636719 1567439446.7604
CHLD 3 601.125000 1567439446.7604
CHLD 4 10.835938 1567439446.7605
CHLD 5 10.605469 1567439446.7605
MEM 1216.753906 1567439446.8611
CHLD 0 1074.511719 1567439446.8856
CHLD 1 1056.847656 1567439446.8857
CHLD 2 1139.367188 1567439446.8858
CHLD 3 601.125000 1567439446.8858
CHLD 4 10.835938 1567439446.8859
CHLD 5 10.605469 1567439446.8860
MEM 1345.402344 1567439446.9865
CHLD 0 1075.914062 1567439447.0125
CHLD 1 1059.921875 1567439447.0125
CHLD 2 1282.710938 1567439447.0126
CHLD 3 601.125000 1567439447.0127
CHLD 4 10.835938 1567439447.0127
CHLD 5 10.605469 1567439447.0128
MEM 1474.082031 1567439447.1133
CHLD 0 1078.859375 1567439447.1345
CHLD 1 1060.601562 1567439447.1346
CHLD 2 1424.757812 1567439447.1347
CHLD 3 601.125000 1567439447.1347
CHLD 4 10.835938 1567439447.1348
CHLD 5 10.605469 1567439447.1349
MEM 1135.679688 1567439447.2354
CHLD 0 1097.316406 1567439447.2493
CHLD 1 1060.769531 1567439447.2494
CHLD 2 1024.414062 1567439447.2494
CHLD 3 618.082031 1567439447.2495
CHLD 4 10.835938 1567439447.2495
CHLD 5 10.605469 1567439447.2496
MEM 1135.679688 1567439447.3500
CHLD 0 1097.316406 1567439447.3994
CHLD 1 1061.113281 1567439447.3994
CHLD 2 1030.738281 1567439447.3995
CHLD 3 651.855469 1567439447.3996
CHLD 4 9.792969 1567439447.3997
CHLD 5 10.835938 1567439447.3997
CHLD 6 10.605469 1567439447.3998
MEM 1135.679688 1567439447.5005
CHLD 0 1097.316406 1567439447.5380
CHLD 1 1061.269531 1567439447.5381
CHLD 2 1036.894531 1567439447.5382
CHLD 3 713.214844 1567439447.5382
CHLD 4 10.777344 1567439447.5383
CHLD 5 10.835938 1567439447.5384
CHLD 6 10.605469 1567439447.5385
MEM 1135.679688 1567439447.6389
CHLD 0 1099.894531 1567439447.6690
CHLD 1 1061.441406 1567439447.6691
CHLD 2 1037.144531 1567439447.6692
CHLD 3 761.167969 1567439447.6692
CHLD 4 10.777344 1567439447.6693
CHLD 5 10.835938 1567439447.6694
CHLD 6 10.605469 1567439447.6694
MEM 1135.679688 1567439447.7699
CHLD 0 1099.894531 1567439447.7921
CHLD 1 1061.980469 1567439447.7921
CHLD 2 1037.593750 1567439447.7922
CHLD 3 805.769531 1567439447.7923
CHLD 4 10.777344 1567439447.7923
CHLD 5 10.835938 1567439447.7924
CHLD 6 10.605469 1567439447.7924
MEM 1135.679688 1567439447.8929
CHLD 0 1101.699219 1567439447.9125
CHLD 1 1062.468750 1567439447.9126
CHLD 2 1040.625000 1567439447.9126
CHLD 3 862.746094 1567439447.9127
CHLD 4 10.777344 1567439447.9127
CHLD 5 10.835938 1567439447.9128
CHLD 6 10.605469 1567439447.9129
MEM 1135.679688 1567439448.0133
CHLD 0 1101.699219 1567439448.0396
CHLD 1 1071.328125 1567439448.0397
CHLD 2 1042.832031 1567439448.0397
CHLD 3 961.230469 1567439448.0397
CHLD 4 10.777344 1567439448.0398
CHLD 5 10.835938 1567439448.0398
CHLD 6 10.605469 1567439448.0398
MEM 870.148438 1567439448.1403
CHLD 0 1101.699219 1567439448.1760
CHLD 1 1075.734375 1567439448.1760
CHLD 2 1049.531250 1567439448.1761
CHLD 3 1054.300781 1567439448.1761
CHLD 4 10.777344 1567439448.1762
CHLD 5 10.835938 1567439448.1763
CHLD 6 10.605469 1567439448.1763
MEM 761.726562 1567439448.2768
CHLD 0 1101.699219 1567439448.2994
CHLD 1 1078.117188 1567439448.2995
CHLD 2 1053.777344 1567439448.2995
CHLD 3 1087.300781 1567439448.2996
CHLD 4 10.777344 1567439448.2997
CHLD 5 10.835938 1567439448.2997
CHLD 6 10.605469 1567439448.2998
MEM 847.835938 1567439448.4002
CHLD 0 1101.699219 1567439448.4249
CHLD 1 1080.167969 1567439448.4250
CHLD 2 1054.238281 1567439448.4251
CHLD 3 1223.167969 1567439448.4251
CHLD 4 10.777344 1567439448.4252
CHLD 5 10.835938 1567439448.4253
CHLD 6 10.605469 1567439448.4253
MEM 931.882812 1567439448.5258
CHLD 0 1101.957031 1567439448.5546
CHLD 1 1080.167969 1567439448.5547
CHLD 2 1054.449219 1567439448.5548
CHLD 3 1352.589844 1567439448.5548
CHLD 4 10.777344 1567439448.5549
CHLD 5 10.835938 1567439448.5550
CHLD 6 10.605469 1567439448.5550
MEM 1096.109375 1567439448.6557
CHLD 0 1103.246094 1567439448.6840
CHLD 1 1080.167969 1567439448.6841
CHLD 2 1054.449219 1567439448.6842
CHLD 3 1026.187500 1567439448.6842
CHLD 4 10.777344 1567439448.6843
CHLD 5 10.835938 1567439448.6844
CHLD 6 10.605469 1567439448.6844
MEM 1254.406250 1567439448.7849
CHLD 0 1103.246094 1567439448.8130
CHLD 1 1080.167969 1567439448.8130
CHLD 2 1054.695312 1567439448.8131
CHLD 3 1156.898438 1567439448.8132
CHLD 4 10.777344 1567439448.8133
CHLD 5 10.835938 1567439448.8133
CHLD 6 10.605469 1567439448.8134
MEM 1403.421875 1567439448.9139
CHLD 0 1103.503906 1567439448.9391
CHLD 1 1080.167969 1567439448.9392
CHLD 2 1054.937500 1567439448.9393
CHLD 3 1286.320312 1567439448.9394
CHLD 4 10.777344 1567439448.9394
CHLD 5 10.835938 1567439448.9395
CHLD 6 10.605469 1567439448.9396
MEM 1531.843750 1567439449.0401
CHLD 0 1103.503906 1567439449.0602
CHLD 1 1080.167969 1567439449.0602
CHLD 2 1055.101562 1567439449.0603
CHLD 3 1406.199219 1567439449.0604
CHLD 4 10.777344 1567439449.0604
CHLD 5 10.835938 1567439449.0605
CHLD 6 10.605469 1567439449.0605
MEM 1135.679688 1567439449.1682
CHLD 0 1103.503906 1567439449.1928
CHLD 1 1098.597656 1567439449.1929
CHLD 2 1056.855469 1567439449.1930
CHLD 3 1024.414062 1567439449.1930
CHLD 4 10.777344 1567439449.1931
CHLD 5 10.835938 1567439449.1932
CHLD 6 10.605469 1567439449.1932
MEM 1135.679688 1567439449.2937
CHLD 0 1103.503906 1567439449.3321
CHLD 1 1107.753906 1567439449.3321
CHLD 2 1057.328125 1567439449.3322
CHLD 3 1025.953125 1567439449.3322
CHLD 4 7.800781 1567439449.3323
CHLD 5 10.777344 1567439449.3324
CHLD 6 10.835938 1567439449.3324
CHLD 7 10.605469 1567439449.3325
MEM 1135.679688 1567439449.4334
CHLD 0 1103.503906 1567439449.4741
CHLD 1 1107.753906 1567439449.4741
CHLD 2 1057.328125 1567439449.4742
CHLD 3 1030.738281 1567439449.4759
CHLD 4 10.402344 1567439449.4760
CHLD 5 10.777344 1567439449.4761
CHLD 6 10.835938 1567439449.4761
CHLD 7 10.605469 1567439449.4762
MEM 1135.679688 1567439449.5766
CHLD 0 1103.503906 1567439449.6242
CHLD 1 1109.816406 1567439449.6242
CHLD 2 1060.238281 1567439449.6242
CHLD 3 1037.144531 1567439449.6243
CHLD 4 10.851562 1567439449.6243
CHLD 5 10.777344 1567439449.6243
CHLD 6 10.835938 1567439449.6244
CHLD 7 10.605469 1567439449.6244
MEM 1135.679688 1567439449.7248
CHLD 0 1104.535156 1567439449.7521
CHLD 1 1109.816406 1567439449.7522
CHLD 2 1060.464844 1567439449.7523
CHLD 3 1037.644531 1567439449.7523
CHLD 4 10.851562 1567439449.7524
CHLD 5 10.777344 1567439449.7525
CHLD 6 10.835938 1567439449.7525
CHLD 7 10.605469 1567439449.7526
MEM 1135.679688 1567439449.8533
CHLD 0 1104.535156 1567439449.8979
CHLD 1 1111.363281 1567439449.8980
CHLD 2 1060.652344 1567439449.8980
CHLD 3 1040.183594 1567439449.8981
CHLD 4 10.851562 1567439449.8981
CHLD 5 10.777344 1567439449.8982
CHLD 6 10.835938 1567439449.8982
CHLD 7 10.605469 1567439449.8984
MEM 1135.679688 1567439450.0025
CHLD 0 1105.824219 1567439450.0772
CHLD 1 1112.390625 1567439450.0774
CHLD 2 1060.812500 1567439450.0774
CHLD 3 1042.039062 1567439450.0775
CHLD 4 10.851562 1567439450.0775
CHLD 5 10.777344 1567439450.0776
CHLD 6 10.835938 1567439450.0777
CHLD 7 10.605469 1567439450.0777
MEM 1135.679688 1567439450.1782
CHLD 0 1105.824219 1567439450.2002
CHLD 1 1112.390625 1567439450.2002
CHLD 2 1060.976562 1567439450.2003
CHLD 3 1044.199219 1567439450.2004
CHLD 4 10.851562 1567439450.2004
CHLD 5 10.777344 1567439450.2005
CHLD 6 10.835938 1567439450.2005
CHLD 7 10.605469 1567439450.2006
MEM 1135.679688 1567439450.3010
CHLD 0 1105.824219 1567439450.3239
CHLD 1 1112.390625 1567439450.3239
CHLD 2 1061.304688 1567439450.3240
CHLD 3 1054.031250 1567439450.3240
CHLD 4 10.851562 1567439450.3241
CHLD 5 10.777344 1567439450.3241
CHLD 6 10.835938 1567439450.3242
CHLD 7 10.605469 1567439450.3243
MEM 1135.679688 1567439450.4247
CHLD 0 1105.824219 1567439450.4657
CHLD 1 1112.390625 1567439450.4657
CHLD 2 1061.625000 1567439450.4658
CHLD 3 1054.460938 1567439450.4658
CHLD 4 10.851562 1567439450.4659
CHLD 5 10.777344 1567439450.4660
CHLD 6 10.835938 1567439450.4660
CHLD 7 10.605469 1567439450.4661
MEM 1135.679688 1567439450.5665
CHLD 0 1105.824219 1567439450.5908
CHLD 1 1112.390625 1567439450.5909
CHLD 2 1070.140625 1567439450.5909
CHLD 3 1056.625000 1567439450.5910
CHLD 4 10.851562 1567439450.5911
CHLD 5 10.777344 1567439450.5911
CHLD 6 10.835938 1567439450.5912
CHLD 7 10.605469 1567439450.5912
MEM 1135.679688 1567439450.6916
CHLD 0 1105.824219 1567439450.7167
CHLD 1 1112.390625 1567439450.7168
CHLD 2 1074.292969 1567439450.7169
CHLD 3 1056.972656 1567439450.7169
CHLD 4 10.851562 1567439450.7170
CHLD 5 10.777344 1567439450.7170
CHLD 6 10.835938 1567439450.7171
CHLD 7 10.605469 1567439450.7172
MEM 1135.679688 1567439450.8177
CHLD 0 1105.824219 1567439450.8591
CHLD 1 1112.390625 1567439450.8591
CHLD 2 1076.324219 1567439450.8592
CHLD 3 1060.027344 1567439450.8593
CHLD 4 10.851562 1567439450.8593
CHLD 5 10.777344 1567439450.8594
CHLD 6 10.835938 1567439450.8594
CHLD 7 10.605469 1567439450.8595
MEM 1135.679688 1567439450.9600
CHLD 0 1105.824219 1567439450.9944
CHLD 1 1112.390625 1567439450.9945
CHLD 2 1076.324219 1567439450.9946
CHLD 3 1060.460938 1567439450.9946
CHLD 4 10.851562 1567439450.9947
CHLD 5 10.777344 1567439450.9947
CHLD 6 10.835938 1567439450.9948
CHLD 7 10.605469 1567439450.9948
MEM 1135.679688 1567439451.0953
CHLD 0 1106.082031 1567439451.1267
CHLD 1 1113.937500 1567439451.1267
CHLD 2 1076.484375 1567439451.1268
CHLD 3 1061.042969 1567439451.1269
CHLD 4 10.851562 1567439451.1269
CHLD 5 10.777344 1567439451.1270
CHLD 6 10.835938 1567439451.1270
CHLD 7 10.605469 1567439451.1271
MEM 1135.679688 1567439451.2277
CHLD 0 1106.082031 1567439451.2429
CHLD 1 1113.937500 1567439451.2429
CHLD 2 1078.804688 1567439451.2430
CHLD 3 1061.136719 1567439451.2431
CHLD 4 10.851562 1567439451.2431
CHLD 5 10.777344 1567439451.2432
CHLD 6 10.835938 1567439451.2433
CHLD 7 10.605469 1567439451.2433
MEM 1135.679688 1567439451.3439
CHLD 0 1106.082031 1567439451.3868
CHLD 1 1114.195312 1567439451.3869
CHLD 2 1095.144531 1567439451.3870
CHLD 3 1061.386719 1567439451.3870
CHLD 4 10.851562 1567439451.3871
CHLD 5 10.777344 1567439451.3871
CHLD 6 10.835938 1567439451.3872
CHLD 7 10.605469 1567439451.3873
MEM 1135.679688 1567439451.4879
CHLD 0 1106.082031 1567439451.5090
CHLD 1 1114.195312 1567439451.5101
CHLD 2 1096.691406 1567439451.5102
CHLD 3 1061.636719 1567439451.5103
CHLD 4 10.851562 1567439451.5104
CHLD 5 10.777344 1567439451.5104
CHLD 6 10.835938 1567439451.5105
CHLD 7 10.605469 1567439451.5106
MEM 1135.679688 1567439451.6112
CHLD 0 1106.082031 1567439451.6261
CHLD 1 1114.195312 1567439451.6262
CHLD 2 1096.949219 1567439451.6406
CHLD 3 1061.816406 1567439451.6407
CHLD 4 10.851562 1567439451.6408
CHLD 5 10.777344 1567439451.6443
CHLD 6 10.835938 1567439451.6443
CHLD 7 10.605469 1567439451.6444
MEM 1135.679688 1567439451.7459
CHLD 0 1106.082031 1567439451.7776
CHLD 1 1114.195312 1567439451.7777
CHLD 2 1097.207031 1567439451.7778
CHLD 3 1062.167969 1567439451.7778
CHLD 4 10.851562 1567439451.7779
CHLD 5 10.777344 1567439451.7780
CHLD 6 10.835938 1567439451.7780
CHLD 7 10.605469 1567439451.7781
MEM 1135.679688 1567439451.8785
CHLD 0 1106.082031 1567439451.9227
CHLD 1 1114.453125 1567439451.9228
CHLD 2 1097.207031 1567439451.9228
CHLD 3 1069.335938 1567439451.9229
CHLD 4 10.851562 1567439451.9229
CHLD 5 10.777344 1567439451.9230
CHLD 6 10.835938 1567439451.9230
CHLD 7 10.605469 1567439451.9231
MEM 1135.679688 1567439452.0237
CHLD 0 1106.082031 1567439452.0647
CHLD 1 1115.226562 1567439452.0648
CHLD 2 1097.207031 1567439452.0649
CHLD 3 1070.867188 1567439452.0649
CHLD 4 10.851562 1567439452.0650
CHLD 5 10.777344 1567439452.0650
CHLD 6 10.835938 1567439452.0651
CHLD 7 10.605469 1567439452.0651
MEM 1135.679688 1567439452.1656
CHLD 0 1106.082031 1567439452.2050
CHLD 1 1115.226562 1567439452.2051
CHLD 2 1097.722656 1567439452.2051
CHLD 3 1072.746094 1567439452.2052
CHLD 4 10.851562 1567439452.2052
CHLD 5 10.777344 1567439452.2053
CHLD 6 10.835938 1567439452.2054
CHLD 7 10.605469 1567439452.2054
MEM 1135.679688 1567439452.3098
CHLD 0 1106.082031 1567439452.4967
CHLD 1 1115.226562 1567439452.4968
CHLD 2 1097.722656 1567439452.4968
CHLD 3 1075.195312 1567439452.4969
CHLD 4 10.851562 1567439452.4970
CHLD 5 10.777344 1567439452.4970
CHLD 6 10.835938 1567439452.4971
CHLD 7 10.605469 1567439452.4971
MEM 1135.679688 1567439452.5975
CHLD 0 1106.082031 1567439452.6357
CHLD 1 1115.226562 1567439452.6414
CHLD 2 1099.011719 1567439452.6415
CHLD 3 1075.195312 1567439452.6416
CHLD 4 10.851562 1567439452.6417
CHLD 5 10.777344 1567439452.6417
CHLD 6 10.835938 1567439452.6418
CHLD 7 10.605469 1567439452.6419
MEM 1135.679688 1567439452.7424
CHLD 0 1106.082031 1567439452.7728
CHLD 1 1115.226562 1567439452.7729
CHLD 2 1101.332031 1567439452.7729
CHLD 3 1075.707031 1567439452.7730
CHLD 4 10.851562 1567439452.7730
CHLD 5 10.777344 1567439452.7731
CHLD 6 10.835938 1567439452.7731
CHLD 7 10.605469 1567439452.7732
MEM 1135.679688 1567439452.8834
CHLD 0 1106.082031 1567439452.9203
CHLD 1 1115.226562 1567439452.9204
CHLD 2 1101.332031 1567439452.9205
CHLD 3 1075.707031 1567439452.9205
CHLD 4 10.851562 1567439452.9206
CHLD 5 10.777344 1567439452.9207
CHLD 6 10.835938 1567439452.9207
CHLD 7 10.605469 1567439452.9208
MEM 1135.679688 1567439453.0216
CHLD 0 1106.082031 1567439453.0617
CHLD 1 1115.226562 1567439453.0617
CHLD 2 1101.847656 1567439453.0618
CHLD 3 1076.195312 1567439453.0618
CHLD 4 10.851562 1567439453.0619
CHLD 5 10.777344 1567439453.0620
CHLD 6 10.835938 1567439453.0620
CHLD 7 10.605469 1567439453.0621
MEM 1135.679688 1567439453.1626
CHLD 0 1106.082031 1567439453.1925
CHLD 1 1115.226562 1567439453.1926
CHLD 2 1101.847656 1567439453.1927
CHLD 3 1076.195312 1567439453.1927
CHLD 4 10.851562 1567439453.1928
CHLD 5 10.777344 1567439453.1929
CHLD 6 10.835938 1567439453.1929
CHLD 7 10.605469 1567439453.1930
MEM 1135.679688 1567439453.2934
CHLD 0 1106.082031 1567439453.3282
CHLD 1 1115.226562 1567439453.3283
CHLD 2 1101.847656 1567439453.3284
CHLD 3 1078.253906 1567439453.3284
CHLD 4 10.851562 1567439453.3285
CHLD 5 10.777344 1567439453.3286
CHLD 6 10.835938 1567439453.3286
CHLD 7 10.605469 1567439453.3287
MEM 1135.679688 1567439453.4291
CHLD 0 1106.082031 1567439453.4737
CHLD 1 1115.226562 1567439453.4738
CHLD 2 1101.847656 1567439453.4738
CHLD 3 1090.835938 1567439453.4739
CHLD 4 10.851562 1567439453.4739
CHLD 5 10.777344 1567439453.4740
CHLD 6 10.835938 1567439453.4740
CHLD 7 10.605469 1567439453.4740
MEM 1135.679688 1567439453.5745
CHLD 0 1106.082031 1567439453.6342
CHLD 1 1115.226562 1567439453.6343
CHLD 2 1102.105469 1567439453.6344
CHLD 3 1091.093750 1567439453.6344
CHLD 4 10.851562 1567439453.6345
CHLD 5 10.777344 1567439453.6345
CHLD 6 10.835938 1567439453.6346
CHLD 7 10.605469 1567439453.6346
