CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 702.125000 1567444262.1699
MEM 709.578125 1567444262.2786
CHLD 0 601.195312 1567444262.2898
CHLD 1 601.203125 1567444262.2898
CHLD 2 601.203125 1567444262.2898
MEM 814.972656 1567444262.3903
CHLD 0 601.195312 1567444262.3996
CHLD 1 601.203125 1567444262.3996
CHLD 2 601.203125 1567444262.3996
CHLD 3 601.203125 1567444262.3997
CHLD 4 601.253906 1567444262.3997
CHLD 5 601.253906 1567444262.3998
CHLD 6 601.253906 1567444262.3998
CHLD 7 601.253906 1567444262.3998
MEM 1021.996094 1567444262.5002
CHLD 0 601.195312 1567444262.5090
CHLD 1 601.203125 1567444262.5090
CHLD 2 601.203125 1567444262.5090
CHLD 3 601.203125 1567444262.5091
CHLD 4 601.253906 1567444262.5091
CHLD 5 601.253906 1567444262.5091
CHLD 6 601.253906 1567444262.5092
CHLD 7 601.253906 1567444262.5092
MEM 1220.214844 1567444262.6097
CHLD 0 601.195312 1567444262.6188
CHLD 1 601.203125 1567444262.6189
CHLD 2 601.203125 1567444262.6189
CHLD 3 601.203125 1567444262.6189
CHLD 4 601.253906 1567444262.6190
CHLD 5 601.253906 1567444262.6190
CHLD 6 601.253906 1567444262.6191
CHLD 7 601.253906 1567444262.6191
MEM 1416.667969 1567444262.7195
CHLD 0 601.195312 1567444262.7282
CHLD 1 601.203125 1567444262.7282
CHLD 2 601.203125 1567444262.7283
CHLD 3 601.203125 1567444262.7283
CHLD 4 601.253906 1567444262.7283
CHLD 5 601.253906 1567444262.7284
CHLD 6 601.253906 1567444262.7284
CHLD 7 601.253906 1567444262.7284
MEM 1133.796875 1567444262.8289
CHLD 0 601.195312 1567444262.8394
CHLD 1 601.203125 1567444262.8395
CHLD 2 601.203125 1567444262.8395
CHLD 3 601.203125 1567444262.8395
CHLD 4 634.191406 1567444262.8396
CHLD 5 601.253906 1567444262.8396
CHLD 6 601.253906 1567444262.8396
CHLD 7 601.253906 1567444262.8397
MEM 1133.796875 1567444262.9401
CHLD 0 601.195312 1567444262.9563
CHLD 1 601.203125 1567444262.9563
CHLD 2 601.203125 1567444262.9564
CHLD 3 601.203125 1567444262.9564
CHLD 4 777.277344 1567444262.9565
CHLD 5 601.253906 1567444262.9565
CHLD 6 601.253906 1567444262.9565
CHLD 7 601.253906 1567444262.9566
MEM 1133.796875 1567444263.0571
CHLD 0 601.195312 1567444263.0704
CHLD 1 601.203125 1567444263.0705
CHLD 2 601.203125 1567444263.0705
CHLD 3 601.203125 1567444263.0706
CHLD 4 919.847656 1567444263.0706
CHLD 5 601.253906 1567444263.0707
CHLD 6 601.253906 1567444263.0707
CHLD 7 601.253906 1567444263.0708
MEM 1020.148438 1567444263.1714
CHLD 0 601.195312 1567444263.1850
CHLD 1 601.203125 1567444263.1851
CHLD 2 601.203125 1567444263.1852
CHLD 3 601.203125 1567444263.1852
CHLD 4 1056.746094 1567444263.1853
CHLD 5 601.253906 1567444263.1853
CHLD 6 601.253906 1567444263.1854
CHLD 7 601.253906 1567444263.1854
MEM 875.332031 1567444263.2859
CHLD 0 601.195312 1567444263.3017
CHLD 1 601.203125 1567444263.3018
CHLD 2 601.203125 1567444263.3019
CHLD 3 601.203125 1567444263.3019
CHLD 4 1265.832031 1567444263.3020
CHLD 5 601.253906 1567444263.3021
CHLD 6 601.253906 1567444263.3021
CHLD 7 601.253906 1567444263.3022
MEM 1079.777344 1567444263.4026
CHLD 0 601.195312 1567444263.4179
CHLD 1 601.203125 1567444263.4180
CHLD 2 601.203125 1567444263.4180
CHLD 3 601.203125 1567444263.4181
CHLD 4 1027.414062 1567444263.4182
CHLD 5 601.253906 1567444263.4182
CHLD 6 601.253906 1567444263.4183
CHLD 7 601.253906 1567444263.4184
MEM 1276.746094 1567444263.5188
CHLD 0 601.195312 1567444263.5344
CHLD 1 601.203125 1567444263.5344
CHLD 2 601.203125 1567444263.5345
CHLD 3 601.203125 1567444263.5346
CHLD 4 1224.667969 1567444263.5346
CHLD 5 601.253906 1567444263.5347
CHLD 6 601.253906 1567444263.5348
CHLD 7 601.253906 1567444263.5348
MEM 1468.085938 1567444263.6353
CHLD 0 601.195312 1567444263.6509
CHLD 1 601.203125 1567444263.6510
CHLD 2 601.203125 1567444263.6510
CHLD 3 601.203125 1567444263.6511
CHLD 4 1420.351562 1567444263.6512
CHLD 5 601.253906 1567444263.6512
CHLD 6 601.253906 1567444263.6513
CHLD 7 601.253906 1567444263.6514
MEM 1133.808594 1567444263.7518
CHLD 0 601.195312 1567444263.7686
CHLD 1 601.203125 1567444263.7687
CHLD 2 601.203125 1567444263.7688
CHLD 3 601.203125 1567444263.7688
CHLD 4 1024.054688 1567444263.7689
CHLD 5 673.636719 1567444263.7689
CHLD 6 601.253906 1567444263.7690
CHLD 7 601.253906 1567444263.7690
MEM 1133.808594 1567444263.8695
CHLD 0 601.195312 1567444263.8847
CHLD 1 601.203125 1567444263.8848
CHLD 2 601.203125 1567444263.8848
CHLD 3 601.203125 1567444263.8849
CHLD 4 1024.667969 1567444263.8856
CHLD 5 813.113281 1567444263.8863
CHLD 6 601.253906 1567444263.8865
CHLD 7 601.253906 1567444263.8866
CHLD 8 8.550781 1567444263.8867
MEM 1133.808594 1567444263.9873
CHLD 0 601.195312 1567444264.0041
CHLD 1 601.203125 1567444264.0042
CHLD 2 601.203125 1567444264.0043
CHLD 3 601.203125 1567444264.0043
CHLD 4 1026.343750 1567444264.0047
CHLD 5 967.027344 1567444264.0053
CHLD 6 601.253906 1567444264.0062
CHLD 7 601.253906 1567444264.0064
CHLD 8 10.972656 1567444264.0064
MEM 761.144531 1567444264.1069
CHLD 0 601.195312 1567444264.1306
CHLD 1 601.203125 1567444264.1307
CHLD 2 601.203125 1567444264.1307
CHLD 3 601.203125 1567444264.1308
CHLD 4 1028.207031 1567444264.1309
CHLD 5 1158.839844 1567444264.1309
CHLD 6 601.253906 1567444264.1310
CHLD 7 601.253906 1567444264.1311
CHLD 8 10.972656 1567444264.1311
MEM 970.488281 1567444264.2316
CHLD 0 601.195312 1567444264.2479
CHLD 1 601.203125 1567444264.2480
CHLD 2 601.203125 1567444264.2481
CHLD 3 601.203125 1567444264.2481
CHLD 4 1030.496094 1567444264.2482
CHLD 5 1355.808594 1567444264.2483
CHLD 6 601.253906 1567444264.2483
CHLD 7 601.253906 1567444264.2484
CHLD 8 10.972656 1567444264.2485
MEM 1163.589844 1567444264.3490
CHLD 0 601.195312 1567444264.3650
CHLD 1 601.203125 1567444264.3651
CHLD 2 601.203125 1567444264.3652
CHLD 3 601.203125 1567444264.3652
CHLD 4 1033.523438 1567444264.3653
CHLD 5 1098.339844 1567444264.3654
CHLD 6 601.253906 1567444264.3654
CHLD 7 601.253906 1567444264.3655
CHLD 8 10.972656 1567444264.3656
MEM 1355.144531 1567444264.4660
CHLD 0 601.195312 1567444264.4831
CHLD 1 601.203125 1567444264.4831
CHLD 2 601.203125 1567444264.4832
CHLD 3 601.203125 1567444264.4833
CHLD 4 1036.570312 1567444264.4833
CHLD 5 1292.472656 1567444264.4834
CHLD 6 601.253906 1567444264.4835
CHLD 7 601.253906 1567444264.4835
CHLD 8 10.972656 1567444264.4836
MEM 1552.402344 1567444264.5840
CHLD 0 601.195312 1567444264.6015
CHLD 1 601.203125 1567444264.6016
CHLD 2 601.203125 1567444264.6016
CHLD 3 601.203125 1567444264.6017
CHLD 4 1037.410156 1567444264.6017
CHLD 5 1291.019531 1567444264.6018
CHLD 6 601.253906 1567444264.6018
CHLD 7 601.253906 1567444264.6019
CHLD 8 10.972656 1567444264.6019
MEM 1133.816406 1567444264.7024
CHLD 0 601.195312 1567444264.7193
CHLD 1 601.203125 1567444264.7194
CHLD 2 601.203125 1567444264.7194
CHLD 3 601.203125 1567444264.7195
CHLD 4 1038.671875 1567444264.7195
CHLD 5 1027.828125 1567444264.7196
CHLD 6 723.652344 1567444264.7197
CHLD 7 601.253906 1567444264.7197
CHLD 8 7.714844 1567444264.7198
CHLD 9 10.972656 1567444264.7199
MEM 1133.816406 1567444264.8203
CHLD 0 601.195312 1567444264.8347
CHLD 1 601.203125 1567444264.8348
CHLD 2 601.203125 1567444264.8349
CHLD 3 601.203125 1567444264.8349
CHLD 4 1040.035156 1567444264.8350
CHLD 5 1036.898438 1567444264.8351
CHLD 6 870.089844 1567444264.8351
CHLD 7 601.253906 1567444264.8352
CHLD 8 10.968750 1567444264.8352
CHLD 9 10.972656 1567444264.8353
MEM 1133.816406 1567444264.9357
CHLD 0 601.195312 1567444264.9488
CHLD 1 601.203125 1567444264.9489
CHLD 2 601.203125 1567444264.9489
CHLD 3 601.203125 1567444264.9490
CHLD 4 1040.660156 1567444264.9490
CHLD 5 1038.226562 1567444264.9491
CHLD 6 1025.292969 1567444264.9491
CHLD 7 601.253906 1567444264.9492
CHLD 8 10.968750 1567444264.9492
CHLD 9 10.972656 1567444264.9493
MEM 833.339844 1567444265.0498
CHLD 0 601.195312 1567444265.0658
CHLD 1 601.203125 1567444265.0659
CHLD 2 601.203125 1567444265.0660
CHLD 3 601.203125 1567444265.0660
CHLD 4 1041.953125 1567444265.0661
CHLD 5 1041.824219 1567444265.0661
CHLD 6 1181.785156 1567444265.0662
CHLD 7 601.253906 1567444265.0663
CHLD 8 10.968750 1567444265.0663
CHLD 9 10.972656 1567444265.0664
MEM 1022.574219 1567444265.1668
CHLD 0 601.195312 1567444265.1829
CHLD 1 601.203125 1567444265.1830
CHLD 2 601.203125 1567444265.1830
CHLD 3 601.203125 1567444265.1831
CHLD 4 1042.480469 1567444265.1832
CHLD 5 1042.480469 1567444265.1832
CHLD 6 1371.792969 1567444265.1833
CHLD 7 601.253906 1567444265.1833
CHLD 8 10.968750 1567444265.1834
CHLD 9 10.972656 1567444265.1835
MEM 1202.011719 1567444265.2839
CHLD 0 601.195312 1567444265.2998
CHLD 1 601.203125 1567444265.2999
CHLD 2 601.203125 1567444265.3000
CHLD 3 601.203125 1567444265.3000
CHLD 4 1043.164062 1567444265.3001
CHLD 5 1043.164062 1567444265.3001
CHLD 6 1102.207031 1567444265.3002
CHLD 7 601.253906 1567444265.3003
CHLD 8 10.968750 1567444265.3003
CHLD 9 10.972656 1567444265.3004
MEM 1394.339844 1567444265.4009
CHLD 0 601.195312 1567444265.4166
CHLD 1 601.203125 1567444265.4167
CHLD 2 601.203125 1567444265.4168
CHLD 3 601.203125 1567444265.4168
CHLD 4 1044.347656 1567444265.4169
CHLD 5 1048.390625 1567444265.4170
CHLD 6 1295.308594 1567444265.4170
CHLD 7 601.253906 1567444265.4171
CHLD 8 10.968750 1567444265.4172
CHLD 9 10.972656 1567444265.4172
MEM 1265.425781 1567444265.5177
CHLD 0 601.195312 1567444265.5313
CHLD 1 601.203125 1567444265.5314
CHLD 2 601.203125 1567444265.5315
CHLD 3 601.203125 1567444265.5315
CHLD 4 1051.703125 1567444265.5316
CHLD 5 1051.730469 1567444265.5316
CHLD 6 1171.785156 1567444265.5317
CHLD 7 605.316406 1567444265.5318
CHLD 8 10.968750 1567444265.5318
CHLD 9 10.972656 1567444265.5319
MEM 1133.832031 1567444265.6323
CHLD 0 601.195312 1567444265.6561
CHLD 1 601.203125 1567444265.6562
CHLD 2 601.203125 1567444265.6563
CHLD 3 601.203125 1567444265.6563
CHLD 4 1053.824219 1567444265.6564
CHLD 5 1053.746094 1567444265.6565
CHLD 6 1029.289062 1567444265.6565
CHLD 7 750.464844 1567444265.6566
CHLD 8 0.007812 1567444265.6567
CHLD 9 10.968750 1567444265.6567
CHLD 10 10.972656 1567444265.6568
MEM 1133.832031 1567444265.7572
CHLD 0 601.195312 1567444265.7722
CHLD 1 601.203125 1567444265.7723
CHLD 2 601.203125 1567444265.7723
CHLD 3 601.203125 1567444265.7724
CHLD 4 1054.355469 1567444265.7724
CHLD 5 1053.886719 1567444265.7725
CHLD 6 1037.074219 1567444265.7726
CHLD 7 844.308594 1567444265.7726
CHLD 8 10.843750 1567444265.7727
CHLD 9 10.968750 1567444265.7727
CHLD 10 10.972656 1567444265.7728
MEM 1133.832031 1567444265.8732
CHLD 0 601.195312 1567444265.8887
CHLD 1 601.203125 1567444265.8888
CHLD 2 601.203125 1567444265.8889
CHLD 3 601.203125 1567444265.8889
CHLD 4 1056.851562 1567444265.8890
CHLD 5 1054.468750 1567444265.8890
CHLD 6 1037.671875 1567444265.8891
CHLD 7 958.003906 1567444265.8892
CHLD 8 10.843750 1567444265.8892
CHLD 9 10.968750 1567444265.8893
CHLD 10 10.972656 1567444265.8893
MEM 792.300781 1567444265.9898
CHLD 0 601.195312 1567444266.0078
CHLD 1 601.203125 1567444266.0079
CHLD 2 601.203125 1567444266.0079
CHLD 3 601.203125 1567444266.0080
CHLD 4 1059.722656 1567444266.0081
CHLD 5 1056.707031 1567444266.0081
CHLD 6 1042.003906 1567444266.0082
CHLD 7 1053.652344 1567444266.0083
CHLD 8 10.843750 1567444266.0083
CHLD 9 10.968750 1567444266.0084
CHLD 10 10.972656 1567444266.0084
MEM 712.445312 1567444266.1088
CHLD 0 601.195312 1567444266.1253
CHLD 1 601.203125 1567444266.1254
CHLD 2 601.203125 1567444266.1255
CHLD 3 601.203125 1567444266.1255
CHLD 4 1060.507812 1567444266.1256
CHLD 5 1058.550781 1567444266.1257
CHLD 6 1052.320312 1567444266.1257
CHLD 7 1164.511719 1567444266.1258
CHLD 8 10.843750 1567444266.1258
CHLD 9 10.968750 1567444266.1259
CHLD 10 10.972656 1567444266.1259
MEM 712.445312 1567444266.2264
CHLD 0 601.195312 1567444266.2584
CHLD 1 601.203125 1567444266.2584
CHLD 2 601.203125 1567444266.2585
CHLD 3 601.203125 1567444266.2586
CHLD 4 1061.187500 1567444266.2587
CHLD 5 1058.550781 1567444266.2587
CHLD 6 1054.296875 1567444266.2588
CHLD 7 1324.355469 1567444266.2589
CHLD 8 10.843750 1567444266.2589
CHLD 9 10.968750 1567444266.2590
CHLD 10 10.972656 1567444266.2591
MEM 712.445312 1567444266.3595
CHLD 0 601.195312 1567444266.4106
CHLD 1 601.203125 1567444266.4107
CHLD 2 601.203125 1567444266.4107
CHLD 3 601.203125 1567444266.4108
CHLD 4 1062.078125 1567444266.4108
CHLD 5 1060.390625 1567444266.4109
CHLD 6 1054.832031 1567444266.4109
CHLD 7 1065.296875 1567444266.4110
CHLD 8 10.843750 1567444266.4111
CHLD 9 10.968750 1567444266.4111
CHLD 10 10.972656 1567444266.4112
MEM 712.445312 1567444266.5116
CHLD 0 601.195312 1567444266.5277
CHLD 1 601.203125 1567444266.5278
CHLD 2 601.203125 1567444266.5279
CHLD 3 601.203125 1567444266.5279
CHLD 4 1070.531250 1567444266.5280
CHLD 5 1060.742188 1567444266.5281
CHLD 6 1056.847656 1567444266.5282
CHLD 7 1172.332031 1567444266.5282
CHLD 8 10.843750 1567444266.5283
CHLD 9 10.968750 1567444266.5286
CHLD 10 10.972656 1567444266.5287
MEM 712.445312 1567444266.6292
CHLD 0 601.195312 1567444266.6568
CHLD 1 601.203125 1567444266.6568
CHLD 2 601.203125 1567444266.6569
CHLD 3 601.203125 1567444266.6570
CHLD 4 1074.554688 1567444266.6570
CHLD 5 1061.246094 1567444266.6571
CHLD 6 1060.238281 1567444266.6571
CHLD 7 1351.769531 1567444266.6572
CHLD 8 10.843750 1567444266.6572
CHLD 9 10.968750 1567444266.6573
CHLD 10 10.972656 1567444266.6573
MEM 712.445312 1567444266.7578
CHLD 0 601.195312 1567444266.7770
CHLD 1 601.203125 1567444266.7771
CHLD 2 601.203125 1567444266.7771
CHLD 3 601.203125 1567444266.7772
CHLD 4 1074.843750 1567444266.7773
CHLD 5 1073.589844 1567444266.7773
CHLD 6 1060.835938 1567444266.7774
CHLD 7 1024.453125 1567444266.7774
CHLD 8 10.843750 1567444266.7775
CHLD 9 10.968750 1567444266.7776
CHLD 10 10.972656 1567444266.7776
MEM 712.445312 1567444266.8780
CHLD 0 601.195312 1567444266.9035
CHLD 1 601.203125 1567444266.9036
CHLD 2 601.203125 1567444266.9037
CHLD 3 601.203125 1567444266.9037
CHLD 4 1075.082031 1567444266.9038
CHLD 5 1076.031250 1567444266.9038
CHLD 6 1061.171875 1567444266.9039
CHLD 7 1031.355469 1567444266.9039
CHLD 8 8.812500 1567444266.9040
CHLD 9 10.843750 1567444266.9041
CHLD 10 10.968750 1567444266.9041
CHLD 11 10.972656 1567444266.9042
MEM 712.445312 1567444267.0046
CHLD 0 601.195312 1567444267.0207
CHLD 1 601.203125 1567444267.0207
CHLD 2 601.203125 1567444267.0208
CHLD 3 601.203125 1567444267.0208
CHLD 4 1075.082031 1567444267.0209
CHLD 5 1076.332031 1567444267.0210
CHLD 6 1061.781250 1567444267.0210
CHLD 7 1037.074219 1567444267.0211
CHLD 8 10.917969 1567444267.0211
CHLD 9 10.843750 1567444267.0212
CHLD 10 10.968750 1567444267.0212
CHLD 11 10.972656 1567444267.0213
MEM 712.445312 1567444267.1217
CHLD 0 601.195312 1567444267.1452
CHLD 1 601.203125 1567444267.1453
CHLD 2 601.203125 1567444267.1453
CHLD 3 601.203125 1567444267.1459
CHLD 4 1086.664062 1567444267.1460
CHLD 5 1092.332031 1567444267.1460
CHLD 6 1062.269531 1567444267.1461
CHLD 7 1037.574219 1567444267.1462
CHLD 8 10.917969 1567444267.1462
CHLD 9 10.843750 1567444267.1463
CHLD 10 10.968750 1567444267.1463
CHLD 11 10.972656 1567444267.1464
MEM 712.445312 1567444267.2469
CHLD 0 601.195312 1567444267.2793
CHLD 1 601.203125 1567444267.2794
CHLD 2 601.203125 1567444267.2794
CHLD 3 601.203125 1567444267.2795
CHLD 4 1087.437500 1567444267.2795
CHLD 5 1096.765625 1567444267.2851
CHLD 6 1069.730469 1567444267.2852
CHLD 7 1041.699219 1567444267.2853
CHLD 8 10.917969 1567444267.2854
CHLD 9 10.843750 1567444267.2854
CHLD 10 10.968750 1567444267.2855
CHLD 11 10.972656 1567444267.2855
MEM 712.445312 1567444267.3860
CHLD 0 601.195312 1567444267.4134
CHLD 1 601.203125 1567444267.4135
CHLD 2 601.203125 1567444267.4136
CHLD 3 601.203125 1567444267.4136
CHLD 4 1087.437500 1567444267.4137
CHLD 5 1099.343750 1567444267.4138
CHLD 6 1073.265625 1567444267.4138
CHLD 7 1042.984375 1567444267.4139
CHLD 8 10.917969 1567444267.4139
CHLD 9 10.843750 1567444267.4140
CHLD 10 10.968750 1567444267.4140
CHLD 11 10.972656 1567444267.4141
MEM 712.445312 1567444267.5145
CHLD 0 601.195312 1567444267.5708
CHLD 1 601.203125 1567444267.5709
CHLD 2 601.203125 1567444267.5710
CHLD 3 601.203125 1567444267.5710
CHLD 4 1087.437500 1567444267.5711
CHLD 5 1099.343750 1567444267.5711
CHLD 6 1074.867188 1567444267.5712
CHLD 7 1053.210938 1567444267.5712
CHLD 8 10.917969 1567444267.5713
CHLD 9 10.843750 1567444267.5713
CHLD 10 10.968750 1567444267.5714
CHLD 11 10.972656 1567444267.5714
MEM 712.445312 1567444267.6720
CHLD 0 601.195312 1567444267.6927
CHLD 1 601.203125 1567444267.6928
CHLD 2 601.203125 1567444267.6940
CHLD 3 601.203125 1567444267.6941
CHLD 4 1087.437500 1567444267.6941
CHLD 5 1099.343750 1567444267.6942
CHLD 6 1075.179688 1567444267.6943
CHLD 7 1054.164062 1567444267.6943
CHLD 8 10.917969 1567444267.6944
CHLD 9 10.843750 1567444267.6945
CHLD 10 10.968750 1567444267.6945
CHLD 11 10.972656 1567444267.6946
MEM 712.445312 1567444267.7950
CHLD 0 601.195312 1567444267.8076
CHLD 1 601.203125 1567444267.8076
CHLD 2 601.203125 1567444267.8077
CHLD 3 601.203125 1567444267.8079
CHLD 4 1087.437500 1567444267.8079
CHLD 5 1100.117188 1567444267.8080
CHLD 6 1075.640625 1567444267.8080
CHLD 7 1054.402344 1567444267.8081
CHLD 8 10.917969 1567444267.8081
CHLD 9 10.843750 1567444267.8082
CHLD 10 10.968750 1567444267.8083
CHLD 11 10.972656 1567444267.8083
MEM 712.445312 1567444267.9088
CHLD 0 601.195312 1567444267.9650
CHLD 1 601.203125 1567444267.9651
CHLD 2 601.203125 1567444267.9651
CHLD 3 601.203125 1567444267.9652
CHLD 4 1087.437500 1567444267.9652
CHLD 5 1101.917969 1567444267.9653
CHLD 6 1075.640625 1567444267.9653
CHLD 7 1057.054688 1567444267.9654
CHLD 8 10.917969 1567444267.9654
CHLD 9 10.843750 1567444267.9655
CHLD 10 10.968750 1567444267.9655
CHLD 11 10.972656 1567444267.9656
MEM 712.445312 1567444268.0666
CHLD 0 601.195312 1567444268.0838
CHLD 1 601.203125 1567444268.0838
CHLD 2 601.203125 1567444268.0882
CHLD 3 601.203125 1567444268.0886
CHLD 4 1087.695312 1567444268.0887
CHLD 5 1103.722656 1567444268.0887
CHLD 6 1078.375000 1567444268.0888
CHLD 7 1060.320312 1567444268.0890
CHLD 8 10.917969 1567444268.0891
CHLD 9 10.843750 1567444268.0891
CHLD 10 10.968750 1567444268.0900
CHLD 11 10.972656 1567444268.0901
MEM 712.445312 1567444268.1906
CHLD 0 601.195312 1567444268.2431
CHLD 1 601.203125 1567444268.2431
CHLD 2 601.203125 1567444268.2432
CHLD 3 601.203125 1567444268.2432
CHLD 4 1087.695312 1567444268.2433
CHLD 5 1103.722656 1567444268.2434
CHLD 6 1090.351562 1567444268.2434
CHLD 7 1060.746094 1567444268.2435
CHLD 8 10.917969 1567444268.2435
CHLD 9 10.843750 1567444268.2436
CHLD 10 10.968750 1567444268.2436
CHLD 11 10.972656 1567444268.2437
MEM 712.445312 1567444268.3441
CHLD 0 601.195312 1567444268.4072
CHLD 1 601.203125 1567444268.4073
CHLD 2 601.203125 1567444268.4073
CHLD 3 601.203125 1567444268.4074
CHLD 4 1087.695312 1567444268.4075
CHLD 5 1104.238281 1567444268.4075
CHLD 6 1091.898438 1567444268.4076
CHLD 7 1061.050781 1567444268.4077
CHLD 8 10.917969 1567444268.4077
CHLD 9 10.843750 1567444268.4078
CHLD 10 10.968750 1567444268.4078
CHLD 11 10.972656 1567444268.4079
MEM 712.445312 1567444268.5083
CHLD 0 601.195312 1567444268.5689
CHLD 1 601.203125 1567444268.5690
CHLD 2 601.203125 1567444268.5691
CHLD 3 601.203125 1567444268.5691
CHLD 4 1087.953125 1567444268.5692
CHLD 5 1104.238281 1567444268.5692
CHLD 6 1092.414062 1567444268.5693
CHLD 7 1069.515625 1567444268.5693
CHLD 8 10.917969 1567444268.5694
CHLD 9 10.843750 1567444268.5694
CHLD 10 10.968750 1567444268.5695
CHLD 11 10.972656 1567444268.5695
MEM 712.445312 1567444268.6700
CHLD 0 601.195312 1567444268.7397
CHLD 1 601.203125 1567444268.7397
CHLD 2 601.203125 1567444268.7398
CHLD 3 601.203125 1567444268.7399
CHLD 4 1087.953125 1567444268.7399
CHLD 5 1104.238281 1567444268.7400
CHLD 6 1092.414062 1567444268.7401
CHLD 7 1073.222656 1567444268.7402
CHLD 8 10.917969 1567444268.7402
